id,order_id,product_id,quantity,price,created_at,updated_at
13824,3723,1883,79030,919939728,2024-01-05 10:34:42.091864,2025-01-03 10:30:54.977368
13825,1547,3099,82852,68380873,2023-02-27 23:04:44.560174,2025-01-16 05:23:34.067791
13826,9268,906,82753,998498987,2021-06-06 02:05:26.945885,2025-01-31 21:16:21.753872
13827,5443,7093,69819,84686660,2022-02-13 10:40:59.893119,2025-01-04 11:55:28.742691
13828,3621,7031,30075,610791139,2022-03-19 00:08:35.140455,2025-01-25 15:35:44.197971
13829,2169,9759,60379,982333823,2023-08-22 18:23:58.509590,2025-01-15 23:09:16.574625
13830,7770,4115,1771,344583395,2022-10-26 02:12:04.524309,2025-01-09 08:26:05.384041
13831,2533,6814,10774,681051475,2020-11-28 03:09:14.058609,2025-01-05 09:49:39.869272
13832,2383,8735,42912,219602833,2020-06-04 07:55:45.577801,2025-01-18 16:21:06.190197
13833,6603,7365,21903,403100001,2021-04-10 16:42:12.487808,2025-01-05 01:22:41.491465
13834,8745,10499,83738,285247074,2020-12-14 07:26:37.013527,2025-01-17 18:18:58.356881
13835,3735,3839,20440,208984503,2022-01-09 16:26:28.156940,2025-01-11 00:51:18.776244
13836,6336,1925,70698,190922754,2020-11-19 03:24:51.429103,2025-01-01 00:45:31.083443
13837,1813,4911,90842,331328166,2022-03-24 01:18:46.599479,2025-01-23 11:24:09.285073
13838,8393,4111,17935,239531714,2022-08-16 22:58:50.601741,2025-01-12 02:56:59.909917
13839,7406,9256,43151,261566109,2021-11-23 08:50:24.558811,2025-01-05 20:05:39.765698
13840,3650,2549,74462,715738666,2021-05-28 20:18:54.753008,2025-01-30 19:50:33.954895
13841,2149,4983,42247,102927141,2020-04-06 12:17:18.815993,2025-01-31 23:32:28.473504
13842,2061,5352,38363,308227108,2021-12-02 21:05:06.290433,2025-01-13 21:48:02.649237
13843,8223,4234,18382,442014839,2021-01-15 05:12:41.214686,2025-01-09 18:17:10.388257
13844,9170,3799,81106,355976435,2022-08-18 04:41:22.837588,2025-01-01 14:29:19.845676
13845,1315,5756,69490,41729415,2023-06-18 17:05:37.965178,2025-02-03 17:36:40.748052
13846,8456,8166,42444,332376653,2022-04-17 19:41:05.010323,2025-01-04 12:30:33.647807
13847,9005,7997,51135,956707276,2020-07-23 07:22:17.905502,2025-01-27 17:44:27.550287
13848,4061,7068,47231,133949997,2020-05-25 04:50:20.775132,2025-01-30 03:51:44.173669
13849,112,9069,88053,191752143,2025-01-01 05:00:22.432572,2025-02-01 10:04:37.019314
13850,4755,4249,95320,922776526,2020-11-29 16:41:22.545839,2025-01-27 01:21:38.482667
13851,6265,5716,76935,322300359,2021-04-02 15:03:20.572656,2025-01-02 12:05:31.575165
13852,7307,4378,75679,634051117,2021-06-25 16:49:28.605843,2025-01-11 05:54:04.309394
13853,1021,5391,35213,773931924,2021-04-16 09:46:53.940776,2025-01-15 00:42:02.686588
13854,7731,9813,88677,883328632,2021-03-15 15:40:29.570068,2025-01-21 21:29:18.571239
13855,370,5125,32778,824483456,2024-12-30 02:11:00.648289,2025-01-17 12:02:08.853663
13856,662,5150,91112,280320271,2023-09-02 18:20:25.093636,2025-01-01 12:08:19.558161
13857,7819,5963,84325,955179477,2023-11-27 18:52:57.524420,2025-01-22 20:38:16.732232
13858,4877,7225,34942,426212447,2023-12-16 13:59:36.146196,2025-01-06 16:29:38.967294
13859,6783,1273,96730,636957870,2023-05-11 06:54:36.424095,2025-01-18 23:52:18.792426
13860,8298,7805,21128,361374515,2024-04-13 16:25:47.632996,2025-01-15 08:02:05.618518
13861,769,8728,57811,322879038,2021-03-30 11:54:32.016644,2025-01-19 18:13:52.488564
13862,7189,7969,33185,744073382,2020-05-02 15:15:11.402630,2025-01-17 18:24:50.122236
13863,6484,7273,26675,794574936,2022-10-22 10:49:11.392631,2025-01-26 22:05:51.473196
13864,8950,7162,1757,3453264,2023-07-22 03:53:21.117227,2025-01-15 03:15:23.283245
13865,8713,8553,34066,31525184,2023-06-25 11:35:18.181120,2025-01-25 05:41:30.155905
13866,5565,7791,19027,360099388,2021-12-29 14:56:12.509816,2025-01-10 13:33:09.369440
13867,2435,3071,53360,651557135,2023-04-21 14:29:01.890016,2025-01-20 10:19:46.627851
13868,5660,9404,4423,926106092,2022-01-20 10:56:38.525167,2025-01-08 04:38:02.018428
13869,3572,8637,32554,583611665,2022-09-12 06:15:08.858946,2025-01-30 03:02:17.093765
13870,6758,7964,4432,867843108,2025-01-05 09:29:26.401017,2025-01-16 14:07:45.805662
13871,6288,2350,44162,459211930,2024-09-30 04:36:06.266128,2025-01-11 21:34:31.304137
13872,1961,7257,80830,59374359,2022-12-28 12:57:30.351969,2025-01-13 05:02:50.916838
13873,4191,6919,10176,794125506,2023-03-22 00:37:58.084042,2025-01-05 14:53:34.556668
13874,4349,10064,67436,118408912,2022-07-18 00:38:50.262199,2025-01-20 05:55:54.338331
13875,1980,3549,78585,777705676,2023-06-16 08:35:56.536783,2025-01-23 21:32:40.890290
13876,3921,6246,41101,626330563,2022-01-17 03:32:39.831687,2025-01-06 17:19:48.978208
13877,4023,7255,82658,648270880,2022-05-26 22:41:22.660277,2025-01-19 10:54:12.369152
13878,4610,8907,40611,903079252,2020-01-22 22:56:50.650445,2025-02-01 05:47:14.452731
13879,2354,5866,12498,560964127,2024-08-04 15:48:24.827443,2025-01-04 20:12:36.949957
13880,9190,8951,37305,207834268,2024-12-07 10:17:02.612408,2025-01-27 18:48:54.813778
13881,4859,8854,60322,875617933,2022-07-01 14:34:07.409378,2025-01-28 05:38:42.830711
13882,4697,6692,68293,170056633,2020-02-07 21:22:18.285209,2025-01-26 15:00:27.168987
13883,2235,2099,20648,778461929,2020-01-05 23:55:47.222826,2025-01-23 22:37:14.826521
13884,9494,6171,62627,582881139,2022-01-28 01:45:27.771517,2025-01-01 11:21:40.162001
13885,534,5338,6289,825962079,2023-03-16 22:53:46.332945,2025-01-10 16:29:01.819309
13886,920,998,87460,893000541,2022-05-29 06:27:03.174707,2025-01-08 23:42:58.037963
13887,3549,8357,41344,277352542,2022-04-17 08:31:52.067432,2025-01-31 09:53:17.609494
13888,157,1393,28869,260724982,2020-07-15 09:45:02.550496,2025-01-12 23:47:45.719889
13889,6191,8957,69801,822383335,2023-02-16 05:09:57.847184,2025-01-29 06:11:11.892486
13890,1145,4949,42385,826080357,2023-08-19 07:59:04.676802,2025-02-04 04:57:05.698732
13891,8875,9047,9243,176480252,2022-04-23 06:18:40.307670,2025-01-25 09:59:09.792598
13892,2075,7728,59607,322365981,2021-01-26 14:09:53.902263,2025-01-13 11:09:10.712922
13893,3332,116,69746,486836682,2023-11-29 13:02:53.517990,2025-01-27 01:19:09.099066
13894,3224,9182,561,822894619,2022-12-09 21:08:41.841608,2025-02-03 07:35:37.394320
13895,5894,5370,14078,734912183,2023-11-22 22:09:34.938809,2025-01-31 23:01:44.111671
13896,6680,9638,37328,249891470,2021-08-02 03:51:56.607121,2025-01-11 00:12:57.068586
13897,1442,7435,46524,318846233,2024-04-09 07:55:09.593535,2025-01-20 22:58:19.425437
13898,5636,4834,1843,585659848,2022-04-04 19:17:27.580706,2025-01-09 15:44:44.297770
13899,5613,7146,65826,411456039,2022-04-13 10:17:00.829823,2025-01-06 00:22:47.866393
13900,3131,57,53328,904139829,2021-03-04 10:22:02.365033,2025-02-03 19:57:07.256143
13901,1236,938,79128,643687570,2024-08-07 21:18:56.783581,2025-02-02 18:11:26.189388
13902,2834,2882,98476,283292130,2024-03-26 21:50:15.859799,2025-01-26 11:47:01.084070
13903,3620,9912,198,241733402,2020-07-26 05:27:16.906861,2025-01-13 13:33:25.523451
13904,7474,4674,65091,456250256,2022-06-22 01:46:56.965882,2025-01-21 00:43:21.947576
13905,3445,1350,90678,928982060,2025-01-23 02:29:57.008353,2025-01-26 04:06:41.741305
13906,5909,3725,98917,582253208,2023-10-14 12:28:22.959045,2025-01-31 01:21:14.906754
13907,2262,128,74337,653647056,2024-06-28 04:05:38.642413,2025-01-20 15:39:09.496294
13908,8016,1726,43501,646756705,2022-01-04 17:18:24.738611,2025-01-24 09:37:36.940996
13909,2704,8911,86671,633118370,2022-02-09 05:58:36.755020,2025-01-04 20:42:57.080464
13910,7248,2495,12770,888690574,2021-04-08 20:30:11.459075,2025-01-10 09:27:53.730925
13911,4838,1984,40681,538038274,2024-07-16 15:39:43.340982,2025-01-17 15:05:48.679548
13912,5907,1161,48976,213490784,2020-04-03 10:08:10.357994,2025-01-10 19:47:26.354022
13913,2516,599,82830,630293859,2022-07-12 03:13:44.284841,2025-01-11 14:48:33.444977
13914,2997,7040,95740,111842119,2023-10-15 21:14:02.735282,2025-01-14 23:11:02.384316
13915,1567,819,17464,337659131,2022-07-28 16:28:10.749917,2025-02-03 00:11:53.862469
13916,185,9635,78434,802119772,2022-04-18 00:13:02.294308,2025-02-02 14:27:53.799082
13917,1557,6791,18651,621501988,2022-09-07 04:44:37.638593,2025-02-01 21:39:15.418500
13918,1167,3493,46718,449764173,2021-02-13 23:26:06.985829,2025-01-15 14:41:07.920252
13919,5992,4977,46780,847960770,2021-04-28 19:52:41.227487,2025-01-03 07:37:19.305802
13920,3303,7833,70970,414996509,2024-04-12 07:23:58.009743,2025-01-31 02:55:33.424852
13921,8496,10052,99933,647131592,2020-07-03 14:02:28.106752,2025-01-21 16:08:00.384610
13922,2394,794,51621,271345126,2024-08-11 07:04:28.952370,2025-02-03 12:10:22.601820
13923,77,7908,59338,623890036,2023-09-15 10:21:40.416333,2025-01-29 07:05:47.837512
13924,5069,7508,38249,688250886,2021-05-28 20:04:22.437515,2025-01-12 11:59:24.411563
13925,2401,9786,77096,145970295,2021-03-15 03:30:42.318431,2025-01-29 08:15:43.251085
13926,2860,10355,52404,200587261,2020-09-18 18:29:28.320561,2025-02-01 21:36:22.616365
13927,6545,5886,86880,719048117,2023-08-05 23:12:06.751066,2025-01-22 15:23:12.485904
13928,7804,2039,80199,600591966,2021-12-16 16:49:54.368308,2025-01-08 19:49:29.952281
13929,8990,5474,70872,887980202,2022-12-18 15:57:33.934081,2025-01-30 23:31:48.600508
13930,5587,4061,94762,751825667,2020-11-10 12:15:14.334427,2025-01-10 19:29:24.903320
13931,9266,10309,74335,977377635,2022-05-05 02:48:53.715745,2025-01-27 23:13:21.535502
13932,9976,2523,59860,347204682,2023-07-04 21:38:15.756733,2025-01-03 04:34:39.189330
13933,9779,8862,24994,664574180,2022-02-04 23:31:08.211910,2025-01-03 19:13:27.801280
13934,2406,1767,51585,959191709,2022-10-30 06:00:55.450152,2025-01-21 13:16:58.354769
13935,5674,2162,25752,23117107,2020-06-15 08:07:55.661522,2025-01-11 22:22:21.451072
13936,8200,10154,79370,889919289,2023-02-12 23:13:23.404577,2025-02-01 10:13:24.063710
13937,7040,6005,34741,176486661,2024-07-05 21:03:18.916366,2025-01-08 03:38:30.051610
13938,934,7777,39354,133165534,2020-05-19 07:08:56.454550,2025-01-09 15:10:45.137124
13939,3286,8448,97215,807941973,2022-09-15 15:29:08.401251,2025-01-02 20:32:00.003307
13940,2293,1608,28472,174478495,2022-08-03 19:18:51.613400,2025-01-10 21:14:50.690845
13941,3842,4561,10863,769350830,2023-03-31 09:35:26.581212,2025-01-28 12:50:47.795483
13942,8402,4208,54964,765476005,2023-07-12 07:31:51.935701,2025-02-03 10:42:40.275757
13943,3509,4864,12850,486417017,2022-02-20 06:25:23.464251,2025-01-31 16:44:57.293436
13944,2962,294,61138,273644867,2020-02-05 17:45:37.556677,2025-01-06 17:28:13.836166
13945,5277,6458,57772,442198575,2021-11-21 19:12:20.546726,2025-01-10 19:32:11.005148
13946,4372,8276,20075,938830791,2024-11-11 13:45:56.881983,2025-02-03 14:08:16.473040
13947,2306,363,53632,372094484,2020-07-11 16:32:07.430830,2025-01-25 01:51:13.036750
13948,666,4936,15634,62163440,2020-07-23 05:54:35.697720,2025-02-01 14:33:00.228154
13949,8643,5874,45544,162641594,2022-04-07 12:37:36.195923,2025-01-14 15:17:57.950215
13950,1166,6983,85202,407798322,2024-12-05 13:46:31.993835,2025-01-20 00:24:03.693786
13951,2684,103,99952,249725943,2023-02-06 19:38:23.271351,2025-01-04 00:51:23.081132
13952,5220,6706,13915,302665040,2024-12-26 12:18:03.031480,2025-01-08 04:17:05.458587
13953,684,1902,1534,73526790,2024-02-18 19:31:24.968501,2025-01-11 15:24:57.636082
13954,6945,1199,64877,724457641,2022-08-24 09:08:33.285469,2025-01-13 14:52:34.627536
13955,9369,8024,30677,30713927,2021-08-11 08:59:47.461313,2025-01-05 03:30:35.843926
13956,1125,9437,69954,46150602,2020-10-16 23:34:28.118419,2025-01-28 22:45:35.808260
13957,6332,2158,66447,937144831,2023-07-15 07:31:51.683536,2025-01-22 02:30:12.765191
13958,3933,4169,74900,30462872,2024-02-16 04:02:43.708201,2025-01-26 23:31:18.778555
13959,138,7734,16375,267022962,2024-07-19 07:17:39.456752,2025-01-31 10:57:51.710025
13960,2843,1177,40966,493276480,2022-10-03 23:24:46.259106,2025-01-25 18:14:40.601901
13961,7277,1552,56951,491822131,2021-03-28 19:27:22.176752,2025-01-11 18:43:12.025269
13962,7887,9414,96531,126335494,2022-11-08 02:56:21.907297,2025-01-30 04:23:33.020690
13963,73,7924,60735,324926222,2021-07-01 02:26:19.070179,2025-01-16 18:48:32.572214
13964,4405,217,12854,162264777,2022-02-07 02:07:21.660471,2025-01-25 09:55:38.627956
13965,7814,6560,5647,146343586,2020-02-23 15:25:38.350538,2025-01-31 03:29:42.793753
13966,8084,5743,73221,121786169,2020-10-10 08:49:58.651890,2025-01-08 15:44:43.302219
13967,6448,7053,21903,180921873,2021-09-20 15:35:13.469261,2025-01-07 14:15:15.317861
13968,8844,1554,2272,661457599,2020-08-26 22:52:28.998152,2025-01-07 11:24:58.979034
13969,1189,3,12878,749792096,2023-02-15 17:05:43.469721,2025-01-23 08:30:51.237764
13970,5290,8538,52754,979105337,2022-05-01 02:16:16.987571,2025-01-08 20:32:51.969512
13971,6154,8193,12697,169668934,2023-01-31 23:58:21.269811,2025-01-25 19:45:12.710742
13972,4166,8372,10788,817909981,2021-10-04 01:03:04.268282,2025-01-30 16:49:35.784805
13973,1404,3912,14377,454455672,2024-05-04 19:20:39.321353,2025-02-03 09:56:21.516808
13974,7259,2771,64355,208309519,2024-01-03 06:45:49.691395,2025-01-29 23:25:35.409688
13975,522,2663,19250,624551315,2022-07-23 23:58:57.294438,2025-01-27 13:52:21.478898
13976,649,7698,46775,748663809,2025-01-06 17:05:04.490544,2025-01-10 13:13:05.332950
13977,5639,10083,65781,185779694,2021-11-16 04:03:03.272943,2025-01-01 07:39:33.301433
13978,8936,1223,23931,175113772,2021-05-03 00:16:17.612137,2025-01-27 22:30:02.652673
13979,8301,6568,48026,670382440,2024-08-19 12:02:29.015591,2025-01-07 16:08:35.581596
13980,4363,8620,75200,407632566,2022-02-01 15:20:47.280532,2025-01-09 20:12:17.410848
13981,6975,5125,47598,187701246,2022-10-01 05:16:43.958656,2025-01-16 11:46:11.951193
13982,3879,8589,28485,672501944,2022-11-13 15:14:06.385935,2025-01-29 08:58:35.123952
13983,8910,3678,43360,565255341,2020-07-17 19:29:16.185695,2025-02-03 22:08:52.755354
13984,1399,2765,230,330871681,2021-11-26 07:55:16.581959,2025-02-04 04:17:51.808181
13985,3090,10462,91321,787730759,2022-01-06 02:24:14.966952,2025-01-21 08:03:59.282810
13986,2347,10333,94949,732178291,2021-03-19 21:47:50.541781,2025-01-10 01:48:13.180712
13987,8608,5023,84139,670222450,2024-11-02 08:12:15.332255,2025-01-13 10:54:07.310698
13988,6940,413,2957,67108813,2022-05-17 17:57:22.639696,2025-02-03 11:39:14.258183
13989,5678,10257,45927,798919063,2023-12-09 04:23:17.998988,2025-01-17 11:39:19.861959
13990,9838,324,14344,487511082,2022-02-03 04:02:58.211133,2025-01-06 20:47:03.793689
13991,1008,9373,30966,953033388,2022-01-16 14:12:29.681755,2025-01-16 03:23:42.993574
13992,671,5377,56470,454432597,2022-08-14 22:21:42.637205,2025-02-01 23:17:20.278875
13993,5098,6999,9458,409765070,2023-03-26 08:11:59.650722,2025-02-04 05:19:26.500471
13994,3402,3037,65157,995958538,2022-08-02 13:18:22.966746,2025-01-06 18:07:40.227323
13995,7581,4873,35706,314364079,2020-02-05 02:39:14.185485,2025-01-17 17:32:29.782136
13996,4283,7259,53021,38936372,2021-05-02 13:56:45.953097,2025-01-25 18:27:53.676188
13997,5837,7328,91651,294901716,2024-10-25 19:02:35.404552,2025-01-02 04:20:45.152801
13998,5595,6589,88738,182265345,2022-04-19 19:20:50.593500,2025-01-13 13:35:22.623265
13999,153,9397,1362,159147107,2024-06-02 18:20:49.901472,2025-01-20 21:50:38.330412
14000,2812,9950,14885,629973346,2021-01-02 00:50:41.358539,2025-01-09 21:02:30.384830
14001,7010,9993,60759,246404500,2020-11-15 05:29:11.081220,2025-01-02 04:21:07.979235
14002,4638,7558,27524,19804120,2022-05-04 06:19:50.074350,2025-01-30 22:56:07.480060
14003,5437,375,33122,615934171,2021-10-13 17:48:41.213134,2025-01-27 19:52:04.886730
14004,5510,107,94182,244491381,2023-01-01 21:15:03.709406,2025-01-17 09:02:28.075279
14005,7801,5661,63796,174190912,2023-07-17 01:36:28.883812,2025-01-05 22:15:57.640326
14006,5794,3588,59402,38835225,2020-05-30 08:16:35.881019,2025-01-18 00:52:47.268786
14007,4076,4441,31514,674187267,2024-12-15 07:19:02.060863,2025-01-27 19:41:36.954437
14008,666,7143,68328,77133092,2023-02-17 11:15:31.973051,2025-01-23 23:39:48.425996
14009,1097,8383,52372,838297900,2021-04-20 22:06:26.479244,2025-01-21 10:17:16.553355
14010,1942,4190,82240,43614036,2020-12-29 18:48:56.658025,2025-01-08 11:00:16.526879
14011,5074,9563,57006,431360986,2021-12-16 04:09:23.034349,2025-01-19 03:43:17.736558
14012,6472,3783,44395,257543223,2020-12-24 06:21:58.941431,2025-02-03 03:24:37.182754
14013,5581,619,81113,929417134,2023-08-16 13:44:43.317234,2025-02-03 23:30:21.309530
14014,6144,647,94154,124386473,2024-01-01 02:50:19.548449,2025-01-11 09:00:04.032250
14015,8453,8431,19837,17239931,2022-10-28 17:03:51.089836,2025-01-12 03:13:05.764959
14016,3066,9512,38271,523465033,2022-05-08 15:28:00.167930,2025-02-03 05:13:05.581617
14017,1490,5034,44158,639365732,2024-02-05 11:45:45.951021,2025-01-29 01:28:41.281011
14018,8502,113,18126,153784986,2023-12-30 22:51:01.057738,2025-01-09 19:24:53.738842
14019,7495,6046,24427,634792170,2020-08-07 15:18:33.148616,2025-01-06 23:17:54.215516
14020,7583,6912,59319,999852590,2020-10-02 05:19:03.102415,2025-01-22 17:49:33.489423
14021,8668,6421,90827,763116148,2023-10-04 13:00:19.410185,2025-01-19 16:05:43.345642
14022,9947,4353,50746,77233587,2022-09-29 08:18:33.047792,2025-01-06 17:21:10.055518
14023,4758,9149,88446,914786743,2022-03-06 12:03:52.264405,2025-01-10 16:20:16.950097
14024,8343,1310,39522,500982087,2022-10-29 03:47:21.144875,2025-01-14 09:31:01.806399
14025,2168,7277,85659,92881403,2020-10-18 07:27:46.268588,2025-02-02 01:13:58.966086
14026,4780,6276,40956,655452007,2020-07-23 02:56:06.997432,2025-01-24 20:36:29.124866
14027,8606,806,34810,840966640,2022-01-22 14:41:28.741909,2025-02-02 17:35:39.082396
14028,325,6397,67499,686635898,2022-07-31 22:40:57.464593,2025-01-16 05:53:28.599659
14029,5642,10063,84089,241756737,2024-02-01 19:24:43.669282,2025-01-02 09:00:18.702453
14030,8600,5071,76519,497838090,2023-05-02 18:52:54.067741,2025-01-18 16:45:10.465252
14031,4119,7470,18775,130470652,2023-09-25 04:56:20.753067,2025-01-13 00:46:49.120510
14032,340,8676,11631,310494848,2023-03-20 17:08:37.065368,2025-01-30 07:16:37.014008
14033,2313,5453,71225,896609363,2022-02-06 17:30:46.135983,2025-01-02 15:18:28.849033
14034,4644,7711,30860,57698765,2021-09-20 03:55:29.544001,2025-01-28 18:29:07.624366
14035,4711,2538,54186,346838376,2024-03-29 04:15:41.442730,2025-01-18 13:10:33.428791
14036,1752,8009,48843,439206250,2024-10-02 13:14:59.942333,2025-01-02 08:31:04.858613
14037,9777,7155,79843,538428548,2024-02-12 12:53:46.273096,2025-01-01 17:19:14.379108
14038,8796,9450,51585,788053217,2020-01-04 12:36:37.217303,2025-01-09 08:13:18.149296
14039,2986,9118,94178,398103126,2020-03-15 04:44:55.094742,2025-02-02 00:34:35.551708
14040,5926,2621,5846,531256182,2022-04-28 21:22:29.090363,2025-01-08 03:30:03.348971
14041,734,10240,11861,735035239,2024-09-09 08:29:47.711222,2025-01-11 18:12:43.753188
14042,2186,8516,3046,943340936,2021-05-13 09:10:05.790076,2025-01-05 22:26:05.116704
14043,8000,50,61059,118326720,2021-05-04 23:36:46.081991,2025-01-02 15:36:40.274691
14044,3020,6459,41942,171234174,2020-11-08 05:38:34.377242,2025-01-24 11:35:01.975454
14045,1170,2899,97362,654080212,2023-12-21 17:59:51.193920,2025-01-14 03:41:40.919183
14046,4684,2543,4746,614036679,2020-03-24 09:06:11.655389,2025-01-10 14:46:51.291072
14047,7481,826,2274,2636293,2022-08-07 19:28:26.110563,2025-01-08 00:50:25.042302
14048,8806,2,6299,228430729,2024-05-17 20:15:49.577824,2025-01-09 22:58:01.480854
14049,7047,8306,52760,529105990,2024-11-14 20:56:15.170185,2025-01-11 09:55:36.640116
14050,6462,7448,60006,762984513,2024-09-30 12:21:48.338516,2025-01-13 17:29:27.377063
14051,8927,1436,15344,230521221,2021-09-14 15:07:19.436758,2025-01-04 03:44:12.355630
14052,9960,8417,16784,884814406,2023-02-17 00:50:30.990779,2025-02-01 20:23:19.482709
14053,385,9210,33779,18090436,2021-11-13 16:12:54.327804,2025-01-18 15:39:15.204974
14054,277,6922,96432,842633583,2024-09-19 11:21:40.449659,2025-01-10 13:34:16.970870
14055,7734,10381,26947,68239674,2022-05-12 01:35:58.181894,2025-01-07 20:34:11.598052
14056,9595,8666,63474,921330634,2020-07-31 06:00:56.704272,2025-01-20 21:47:18.843273
14057,8256,2085,46539,31039163,2020-02-28 13:52:56.821823,2025-01-11 01:47:15.108495
14058,2895,583,23591,57091953,2024-12-03 02:17:57.888096,2025-01-03 20:45:11.514569
14059,5592,1819,79330,802068975,2023-06-11 12:09:44.391265,2025-01-04 23:40:18.914975
14060,914,3302,50123,411434366,2024-02-19 15:09:12.391595,2025-01-18 00:48:29.795159
14061,1292,4845,66493,390353598,2023-01-29 06:32:47.749573,2025-01-09 11:20:24.956860
14062,2764,5872,74617,421240492,2024-03-24 04:52:34.396721,2025-01-23 16:25:31.320786
14063,2495,3296,40560,641767730,2020-02-18 08:41:03.518667,2025-01-22 02:47:15.726910
14064,1569,9219,8929,760557817,2021-02-05 23:42:47.111983,2025-01-20 00:17:29.674936
14065,8532,9396,78619,954789410,2022-02-01 07:58:12.487179,2025-01-18 07:44:59.736458
14066,8752,2476,23269,89518667,2021-03-26 23:49:30.103339,2025-01-17 04:14:56.032964
14067,679,2439,39204,485562867,2025-02-03 01:56:58.457203,2025-01-31 08:59:23.115240
14068,9874,1496,52781,847763402,2022-02-19 18:47:26.981156,2025-01-22 06:21:42.929305
14069,8313,1386,6219,363417557,2021-07-24 03:30:03.123064,2025-01-30 14:52:33.338200
14070,9578,3126,17627,417224425,2021-06-11 00:59:40.414755,2025-01-19 03:21:03.384719
14071,8222,8511,24567,52314469,2021-11-06 09:48:12.161723,2025-01-12 07:02:35.641153
14072,2878,4482,6535,237917438,2020-07-07 08:15:07.537066,2025-01-06 06:01:03.846920
14073,7460,10467,95587,655558581,2020-05-10 08:40:04.160335,2025-01-21 17:50:56.467192
14074,5465,9937,13162,264348564,2023-06-06 07:13:26.937309,2025-01-27 13:01:43.640862
14075,766,8142,38818,836371346,2024-03-20 18:37:06.075220,2025-01-13 04:05:58.930127
14076,8215,7917,94155,967045666,2020-03-04 21:53:15.553995,2025-01-07 00:56:20.690007
14077,4080,1308,20908,11509962,2022-09-13 03:59:10.701798,2025-01-30 09:13:20.052091
14078,3796,1334,20131,555272975,2024-11-16 07:54:44.343456,2025-01-31 15:26:30.210319
14079,7056,5755,82689,213691724,2020-08-03 03:50:35.321603,2025-01-01 10:15:08.748729
14080,6800,4388,39975,944016098,2023-04-30 02:13:21.338330,2025-01-14 13:48:09.866137
14081,6868,1452,39674,303415633,2020-04-28 13:19:29.074544,2025-01-01 08:49:06.360257
14082,7967,8089,70393,603863990,2021-04-09 15:34:47.790052,2025-02-02 22:32:39.649131
14083,8261,10124,29268,548033105,2024-09-03 12:13:52.275256,2025-01-31 09:31:21.786234
14084,8377,302,74060,118003860,2020-12-16 10:37:47.987935,2025-01-06 19:40:09.482660
14085,7359,4136,93912,527671963,2024-12-18 20:53:41.636144,2025-01-12 00:31:19.184035
14086,8762,6659,21952,487305687,2022-05-09 23:25:58.691996,2025-01-13 16:55:55.245766
14087,9446,8675,11649,65657089,2022-02-04 15:31:22.856166,2025-01-06 22:24:39.040732
14088,1363,522,70072,56003203,2020-02-12 22:23:15.793728,2025-01-08 09:01:38.406782
14089,6170,4714,5750,584295518,2024-03-03 08:15:34.447451,2025-01-18 23:29:56.601842
14090,9518,8845,77811,410622392,2024-02-12 12:50:56.817168,2025-02-02 17:42:00.668016
14091,2179,5424,68883,126258666,2021-03-11 15:01:37.038619,2025-01-16 05:55:07.896667
14092,905,8515,73420,476757602,2023-09-01 23:59:31.669588,2025-02-02 05:54:53.034664
14093,1227,1114,83588,421523384,2024-09-28 14:31:06.795854,2025-01-14 06:10:57.974571
14094,5571,4965,5261,970293780,2022-09-20 21:47:13.214361,2025-01-07 00:44:38.925463
14095,9712,561,95801,691408789,2020-03-27 03:23:30.551429,2025-01-23 06:50:05.024061
14096,5490,3452,83361,784579359,2022-08-22 11:42:53.347135,2025-01-17 06:40:07.183115
14097,2204,2424,98641,59839181,2020-06-17 11:40:21.763919,2025-01-08 09:02:31.911592
14098,8246,7663,5096,548347395,2022-06-10 14:48:35.367991,2025-01-05 13:47:20.187481
14099,2646,10108,20345,886948151,2021-09-04 21:11:19.946648,2025-01-17 07:15:48.141643
14100,8684,110,66342,318098902,2023-08-26 14:21:33.637643,2025-01-04 04:55:48.323050
14101,7372,2945,94258,935164956,2020-02-21 16:26:54.246798,2025-01-01 02:53:39.954830
14102,1242,4077,33941,156757942,2024-04-28 14:09:46.413191,2025-01-12 04:30:29.109499
14103,3913,2632,62131,597740016,2020-02-28 08:29:49.829715,2025-01-07 05:28:12.032755
14104,8750,1780,36817,788761477,2024-10-09 20:17:11.411408,2025-01-06 06:32:50.323296
14105,7467,2540,43984,189307850,2021-09-12 06:53:50.748851,2025-01-22 11:55:41.250322
14106,81,7622,58422,218148379,2020-05-04 19:57:18.221265,2025-01-22 12:38:49.769185
14107,7889,6773,6372,505168403,2021-03-03 20:10:26.221560,2025-01-24 03:54:43.486396
14108,9656,1176,94622,699726547,2020-08-18 05:11:04.944158,2025-02-02 21:35:59.177401
14109,5198,1331,22883,469057718,2022-09-05 21:14:49.542678,2025-01-14 06:38:42.668051
14110,999,2935,48506,656409248,2021-04-29 12:33:22.030177,2025-02-02 12:59:53.164443
14111,6738,10151,63318,470477393,2020-09-24 04:19:20.137232,2025-01-30 06:03:20.710604
14112,7782,7892,92755,392064631,2021-09-13 22:02:05.148242,2025-01-22 02:25:48.695343
14113,2048,1168,30947,850992482,2024-03-29 09:40:37.981946,2025-01-16 20:57:07.972402
14114,913,4290,87605,699123363,2022-12-08 12:24:20.469997,2025-01-23 13:50:31.137220
14115,5873,8352,25228,830838766,2020-03-25 23:50:50.123950,2025-01-03 06:13:48.299949
